기준_년분기_코드,행정동_코드_x,행정동_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
20241,11305545,송중동,LL,다이나믹,92,48,103,52,12532651,5651159,6881491,1837141,1695234,1685726,1942281,2052539,3319730,3346944,2542899,1443949,1462174,2087919,1648769,1784923,1770157,1772745,1764504,1774567,1833719,1832035,2555447,6,2884511000,438635000,92364000,142983000,731036000,77378000,70726000,167553000,131004000,133663000,899169000
20242,11305545,송중동,LL,다이나믹,94,48,105,52,12133853,5417475,6716379,1789798,1637672,1621047,1874251,1996519,3214568,3269431,2454539,1387868,1400749,2007103,1614162,1734215,1717730,1737120,1706117,1713241,1759956,1765474,2555447,6,9366432000,1402369000,311366000,569478000,2373078000,333892000,208303000,546567000,428878000,368544000,2823957000
20243,11305545,송중동,LL,다이나믹,96,48,107,52,11679325,5239263,6440061,1699496,1581240,1528109,1799131,1927345,3144004,3105843,2351333,1356908,1373250,1948721,1543268,1653491,1654929,1653645,1652597,1666071,1702507,1696081,2555447,6,3382387000,501453000,93987000,231719000,910140000,116826000,74412000,188845000,139396000,126059000,999550000
20244,11305545,송중동,LL,다이나믹,98,49,109,52,11923847,5341018,6582829,1746881,1608596,1570033,1832482,1977012,3188842,3172063,2404849,1381486,1396255,1995142,1574053,1684488,1684048,1698324,1685853,1691828,1740268,1739039,2555447,6,9253368000,1369926000,258240000,436270000,2561152000,377875000,193588000,508556000,389484000,376651000,2781626000
20241,11305555,송천동,HL,상권축소,115,50,103,52,12576946,5853622,6723323,2050755,1343982,1527537,1923736,2139612,3591323,3412874,2599650,1435847,1421705,2049005,1657867,1793055,1777466,1771546,1766429,1770039,1829096,1869314,2444557,6,1556620000,433496000,40093000,10661000,304970000,56743000,86360000,33698000,80135000,99001000,411463000
20242,11305555,송천동,HL,상권축소,118,50,105,52,12848569,5916409,6932159,2144606,1375882,1555982,1952494,2198623,3620983,3445790,2668289,1478390,1463952,2101656,1690491,1846760,1819667,1832443,1815818,1805290,1837681,1890909,2444557,6,4864558000,1407015000,142252000,44019000,965253000,158589000,204149000,125677000,236901000,257254000,1323449000
20243,11305555,송천동,HL,상권축소,121,50,107,52,12713858,5880747,6833110,2068920,1391725,1510429,1929328,2189814,3623641,3408387,2642974,1477941,1452047,2066490,1666019,1810569,1808630,1804069,1804821,1794087,1828186,1863498,2444557,6,1770806000,515438000,37826000,16188000,359302000,58946000,76352000,45513000,93023000,81257000,486961000
20244,11305555,송천동,HL,상권축소,123,51,109,52,12329187,5657015,6672172,2028212,1340040,1469444,1906589,2113913,3470990,3326888,2590090,1426806,1387253,1981443,1616709,1758091,1753730,1760643,1751213,1741866,1756448,1807198,2444557,6,4725259000,1391122000,100695000,33774000,979333000,150067000,211726000,104831000,193269000,258507000,1301935000
20241,11305575,삼각산동,LL,다이나믹,82,49,103,52,3118955,1431574,1687381,789353,263459,340413,557257,488827,679646,833594,635080,347884,363865,524387,414143,441453,440493,436422,435804,435155,458085,471545,3734477,7,892144000,334177000,9975000,5259000,113653000,468000,116554000,7696000,38027000,73047000,193288000
20242,11305575,삼각산동,LL,다이나믹,85,49,105,52,3104796,1418285,1686512,802541,261007,339740,544108,481225,676176,826744,627460,344270,365908,529551,410862,436655,432009,439437,430441,430307,459223,476725,3734477,7,2806616000,1089559000,41638000,26072000,350368000,1282000,334068000,23801000,105442000,185673000,648713000
20243,11305575,삼각산동,LL,다이나믹,87,49,107,52,3021699,1381839,1639861,759711,254867,329538,535706,473011,668866,809256,609069,335246,357453,511566,399110,423742,421460,425910,421992,419249,448113,461233,3734477,7,976075000,386995000,9655000,7506000,109473000,485000,120102000,9383000,38495000,66444000,227537000
20244,11305575,삼각산동,LL,다이나믹,90,49,109,52,3042960,1387662,1655298,795605,255652,326725,534338,476963,653675,812189,616547,335662,358957,517400,402204,424463,426025,429246,422766,422900,450669,466889,3734477,7,2663821000,1015005000,36542000,26418000,353813000,1012000,324704000,21477000,91882000,188181000,604787000
20241,11305595,번1동,LL,다이나믹,103,45,103,52,7160604,3377593,3783011,798123,1279261,1018449,1084420,1173936,1806414,1874671,1471365,845674,851002,1193994,923897,1024644,1019001,1015880,1009652,1017654,1032001,1041771,2303972,5,2338096000,280870000,67175000,13418000,725019000,90648000,58650000,73195000,254452000,211398000,563271000
20242,11305595,번1동,LL,다이나믹,105,45,105,52,7405931,3479569,3926362,810973,1372814,1040206,1123605,1201008,1857325,1972035,1513632,858808,864661,1228508,968286,1059052,1046898,1059357,1047880,1053450,1063972,1075321,2303972,5,7325574000,892807000,262538000,39612000,2161454000,332731000,225702000,259070000,758349000,564749000,1828562000
20243,11305595,번1동,HL,상권축소,107,45,107,52,6882867,3228616,3654249,763283,1270823,974287,1038580,1115045,1720847,1824695,1404570,811124,812981,1137275,892222,981682,976810,980512,979914,978445,989805,995699,2303972,5,2637519000,313094000,84548000,14963000,741165000,166262000,52182000,114200000,258402000,173125000,719578000
20244,11305595,번1동,LL,다이나믹,107,46,109,52,6660496,3090702,3569793,745272,1270666,944060,988146,1073885,1638466,1790499,1359513,776348,777114,1092142,864881,944176,943122,946048,943527,949387,960739,973498,2303972,5,7445228000,831621000,218247000,31425000,2220534000,460630000,213611000,272381000,821996000,505012000,1869771000
20241,11305603,번2동,HH,정체,108,52,103,52,2981748,1383436,1598312,416372,370095,354116,422666,479083,939416,915378,631750,310086,290868,430350,403317,424019,421657,413439,421125,418496,434548,448465,2308539,5,306105000,88269000,113000,4431000,41979000,66786000,12323000,1311000,51206000,5349000,34338000
20242,11305603,번2동,HH,정체,109,52,105,52,2671953,1240672,1431281,364317,327276,329312,375940,433948,841162,846772,561155,269260,253089,378205,363472,379894,374869,377261,374328,371444,386893,407264,2308539,5,1021214000,294996000,5947000,7115000,130479000,246936000,35204000,4218000,164738000,17595000,113986000
20243,11305603,번2동,HH,정체,111,52,107,52,2884157,1336661,1547495,385009,347674,357563,410028,467483,916400,904457,609496,296284,277920,407334,388665,410060,409717,408477,404270,400207,415209,436219,2308539,5,374148000,113916000,2081000,1080000,45396000,97696000,13307000,1115000,49076000,8445000,42036000
20244,11305603,번2동,HH,정체,113,53,109,52,2792383,1296885,1495500,370319,335795,342630,397574,454709,891356,879414,590008,281935,264869,397780,378377,389840,391664,394653,392574,388514,409215,425923,2308539,5,1050621000,244024000,1442000,13022000,137769000,334011000,35533000,5690000,129902000,14596000,134632000
20241,11305608,번3동,HL,상권축소,111,49,103,52,3422683,1558320,1864362,534502,336352,375826,503792,545029,1127183,999715,712386,363764,360254,526854,459709,489005,486270,478877,483404,481162,497354,506612,2548326,6,649671000,296948000,26099000,6152000,40456000,74629000,21514000,2131000,35045000,7383000,139314000
20242,11305608,번3동,HL,상권축소,111,49,105,52,3168967,1433425,1735542,488067,304225,350811,472183,507928,1045753,950327,652152,329252,325566,481842,429830,455514,444252,450125,446436,444101,454503,474037,2548326,6,2239826000,1058998000,77255000,20452000,142702000,238460000,68571000,6921000,105269000,15274000,505924000
20243,11305608,번3동,HL,상권축소,113,50,107,52,3360467,1516570,1843898,506568,322342,368628,495973,544746,1122212,985707,688716,351374,347881,522712,464077,478906,480393,480161,470430,470562,482714,497301,2548326,6,724580000,343792000,25948000,9246000,36890000,65645000,26352000,5016000,41696000,5555000,164440000
20244,11305608,번3동,HL,상권축소,115,50,109,52,3300965,1479230,1821735,507307,313366,366750,480169,533501,1099872,963142,676135,344473,343333,516371,457512,466766,465959,469834,469135,466513,474831,487927,2548326,6,1889293000,959102000,70620000,14621000,123321000,82014000,76818000,13354000,93700000,14929000,440814000
20241,11305615,수유1동,HL,상권축소,115,49,103,52,6418765,2972747,3446018,854526,914138,839463,897376,1069769,1843494,1841223,1378066,724953,697228,953003,824292,911748,912041,891609,907281,904445,930721,960920,2220463,5,1472659000,593637000,46005000,46986000,149131000,155135000,12138000,12702000,115236000,66293000,275396000
20242,11305615,수유1동,HL,상권축소,116,50,105,52,5850660,2686345,3164316,845710,817892,747715,824265,948643,1666439,1675068,1253761,667920,635460,859309,759143,840973,830060,835041,826237,823809,830293,864249,2220463,5,4821319000,1950187000,197872000,94069000,480632000,505631000,40545000,46023000,407122000,241483000,857755000
20243,11305615,수유1동,HL,상권축소,118,50,107,52,5854306,2730419,3123887,797375,819430,756163,835652,963715,1681973,1679162,1252926,667854,636685,862954,754726,834855,830400,827376,826681,820566,840063,874370,2220463,5,1648625000,680157000,68260000,20690000,160508000,185285000,14224000,16729000,118536000,65237000,318999000
20244,11305615,수유1동,HL,상권축소,121,50,109,52,5597172,2616529,2980643,772548,805525,724544,792799,921600,1580156,1600167,1205405,641351,606581,823354,720314,797476,795693,796916,789712,786703,801314,829360,2220463,5,4719093000,1991799000,175134000,72774000,430650000,507508000,26570000,47354000,410246000,176957000,880101000
20241,11305625,수유2동,LL,다이나믹,101,49,103,52,5518500,2490615,3027885,777787,707991,665968,826184,901883,1638689,1416525,1096333,641384,647923,971488,744847,783246,772162,763697,770857,775807,816615,836116,2577008,6,709297000,211762000,17088000,9902000,75616000,31347000,23526000,20549000,57809000,31867000,229831000
20242,11305625,수유2동,LL,다이나믹,101,49,105,52,5438009,2419782,3018227,733776,715630,661432,813922,903699,1609551,1405662,1071626,620879,630477,967410,741954,769206,757933,772608,758653,750385,798737,830485,2577008,6,2315365000,680323000,41554000,34247000,272209000,110742000,80425000,53265000,178412000,83520000,780668000
20243,11305625,수유2동,LL,다이나믹,104,49,107,52,5300678,2376578,2924100,688491,676278,639907,799847,900036,1596119,1359130,1040517,610925,624664,943986,721456,747184,747953,741533,738421,734098,781314,810175,2577008,6,762910000,229421000,12926000,14604000,80346000,26715000,31594000,21153000,56623000,34325000,255203000
20244,11305625,수유2동,LL,다이나믹,106,49,109,52,5335195,2382158,2953037,686555,700203,633061,807618,897273,1610487,1366349,1049784,609233,625192,957819,726818,748835,746804,750465,746282,741756,784274,816777,2577008,6,2328919000,716522000,43649000,34105000,254163000,119365000,86322000,117422000,152504000,111953000,692914000
20241,11305635,수유3동,LL,다이나믹,92,45,103,52,10578011,4958196,5619815,1138818,2185962,1552029,1537779,1662923,2500501,2622366,2078803,1247842,1292307,1911778,1424916,1488461,1474967,1480393,1490193,1520987,1571394,1551618,2205999,5,3758866000,518877000,90812000,43603000,603717000,204914000,37228000,420004000,244477000,161567000,1433667000
20242,11305635,수유3동,LL,다이나믹,93,45,105,52,9779225,4575269,5203955,977410,2089007,1467906,1438888,1547332,2258682,2430026,1913372,1143586,1180177,1774581,1337482,1373442,1368619,1385638,1378674,1405010,1444399,1423441,2205999,5,11671185000,1698268000,333459000,105700000,1700632000,673747000,84878000,1277981000,800181000,487916000,4508423000
20243,11305635,수유3동,LL,다이나믹,94,45,107,52,9464997,4439204,5025792,906819,2014579,1411915,1410601,1507173,2213910,2337827,1844885,1114069,1150819,1723141,1294256,1328886,1327874,1335402,1330496,1362726,1405055,1374557,2205999,5,4067906000,592796000,72559000,37120000,655729000,247600000,31155000,423783000,290221000,162262000,1554681000
20244,11305635,수유3동,LL,다이나믹,96,45,109,52,9487546,4430467,5057080,883608,2052553,1400286,1417008,1498583,2235507,2353961,1840290,1111018,1150777,1727260,1304239,1321838,1327695,1337794,1330978,1365477,1414384,1389381,2205999,5,11484864000,1620839000,227556000,119415000,1815942000,636474000,69445000,1207700000,855446000,478010000,4454037000
20241,11305645,우이동,LL,다이나믹,102,50,103,52,4173211,1844500,2328711,600549,566419,546889,615607,670559,1173187,1227112,867548,461190,445351,624460,547549,589838,583580,573346,583329,579799,624839,638482,2457144,6,1112487000,287180000,17982000,5863000,58509000,26442000,8415000,24477000,58663000,133528000,491428000
20242,11305645,우이동,LL,다이나믹,104,50,105,52,4093411,1766406,2327004,591095,619874,521182,585540,640584,1135136,1195875,837814,453012,440513,625364,540835,572411,570936,583872,570068,562295,606650,627179,2457144,6,4062331000,1021220000,75285000,20505000,176933000,74827000,23938000,81521000,238802000,453646000,1895654000
20243,11305645,우이동,LL,다이나믹,105,50,107,52,3948848,1733276,2215572,527666,560529,500485,593792,634464,1131910,1132507,811495,439607,433700,610657,520882,552551,555339,550194,550810,544032,587485,608436,2457144,6,1370946000,354386000,20854000,5244000,60702000,28001000,8553000,30151000,68757000,123887000,670411000
20244,11305645,우이동,LL,다이나믹,107,50,109,52,3901419,1677544,2223875,522069,592199,482918,588696,624285,1091251,1114987,805366,437055,430552,600376,513084,543543,546865,552471,545639,537128,579245,596529,2457144,6,3748101000,940131000,68232000,26156000,189648000,79288000,22033000,80054000,251012000,494317000,1597230000
20241,11305660,인수동,HL,상권축소,105,48,103,52,8099621,3728451,4371170,1247834,977344,1031953,1192871,1291479,2358139,2337401,1703333,874073,855680,1244744,1084389,1149913,1140848,1132313,1138623,1139110,1182583,1216229,2359990,5,806033000,321036000,22122000,6844000,83029000,65094000,29663000,20984000,30556000,27003000,199702000
20242,11305660,인수동,HL,상권축소,106,49,105,52,8293552,3783576,4509976,1255323,1006914,1053706,1236771,1304532,2436307,2461962,1731518,869213,857034,1257918,1115906,1180047,1162955,1176825,1163631,1155190,1204281,1250625,2359990,5,2572147000,1058734000,60169000,24361000,239110000,203963000,92173000,70293000,102807000,73718000,646819000
20243,11305660,인수동,HL,상권축소,107,49,107,52,8245053,3760816,4484237,1243318,1011226,1031664,1230476,1301850,2426520,2412239,1714291,876702,871056,1263570,1107195,1167490,1167342,1162210,1158412,1150728,1197222,1241649,2359990,5,925687000,368471000,38645000,15556000,99212000,77338000,30934000,25008000,31509000,28280000,210734000
20244,11305660,인수동,HL,상권축소,110,49,109,52,8134033,3717020,4417013,1258292,998414,998784,1196604,1288273,2393665,2408655,1697662,849990,840295,1238860,1098571,1142547,1145388,1152630,1145816,1138517,1185414,1223723,2359990,5,2622561000,1019824000,46387000,44220000,286764000,214981000,93617000,61710000,78479000,78290000,698289000
20241,11320511,창1동,LL,다이나믹,99,50,103,52,3689676,1731568,1958109,498643,470456,542635,549599,617660,1010682,974903,769191,429472,427044,608403,480662,525581,519285,514486,517670,523602,538938,550112,3038009,7,1176168000,290600000,13771000,7751000,262681000,37750000,41634000,22431000,80354000,76570000,342626000
20242,11320511,창1동,LL,다이나믹,100,51,105,52,3427490,1603857,1823633,505416,442618,494064,510383,563584,911426,896215,714016,403069,401785,564202,448203,483927,481285,488102,485638,489154,492936,506450,3038009,7,3648142000,927084000,50448000,31519000,818397000,114732000,114721000,85247000,207196000,224994000,1073804000
20243,11320511,창1동,LL,다이나믹,102,51,107,52,3437237,1603323,1833914,489325,463519,506949,505780,554693,916970,906932,718410,401695,398092,564177,447931,484375,486559,488040,487645,488631,494002,507985,3038009,7,1313605000,333342000,15804000,10672000,303236000,47786000,39825000,28068000,67933000,77775000,389164000
20244,11320511,창1동,LL,다이나믹,103,51,109,52,3513990,1633986,1880003,519648,462055,515044,515510,565852,935883,919848,731685,412056,408020,581595,460785,493137,494067,500243,495227,499017,509598,522701,3038009,7,3671143000,888819000,34289000,32658000,879852000,122097000,95886000,83690000,201810000,215116000,1116926000
20241,11320512,창2동,HL,상권축소,104,50,103,52,10416035,4887310,5528724,1617692,1389205,1494077,1616467,1594218,2704376,2999835,2175833,1107323,1101559,1631651,1399835,1469835,1456899,1436261,1460693,1458887,1545951,1587509,2551630,6,1182176000,336113000,14832000,2125000,338024000,69704000,40630000,28286000,99943000,39370000,213149000
